"","Group","Result"
"2572","Intervention","No Vaccine"
"2573","Intervention","No Vaccine"
"2574","Intervention","No Vaccine"
"2575","Intervention","No Vaccine"
"2576","Intervention","No Vaccine"
"2577","Intervention","No Vaccine"
"2578","Intervention","No Vaccine"
"2579","Intervention","No Vaccine"
"2580","Intervention","No Vaccine"
"2581","Intervention","No Vaccine"
"2582","Intervention","No Vaccine"
"2583","Intervention","No Vaccine"
"2584","Intervention","No Vaccine"
"2585","Intervention","No Vaccine"
"2586","Intervention","No Vaccine"
"2587","Intervention","No Vaccine"
"2588","Intervention","No Vaccine"
"2589","Intervention","No Vaccine"
"2590","Intervention","No Vaccine"
"2591","Intervention","No Vaccine"
"2592","Intervention","No Vaccine"
"2593","Intervention","No Vaccine"
"2594","Intervention","No Vaccine"
"2595","Intervention","No Vaccine"
"2596","Intervention","No Vaccine"
"2597","Intervention","No Vaccine"
"2598","Intervention","No Vaccine"
"2599","Intervention","No Vaccine"
"2600","Intervention","No Vaccine"
"2601","Intervention","No Vaccine"
"2602","Intervention","No Vaccine"
"2603","Intervention","No Vaccine"
"2604","Intervention","No Vaccine"
"2605","Intervention","No Vaccine"
"2606","Intervention","No Vaccine"
"2607","Intervention","No Vaccine"
"2608","Intervention","No Vaccine"
"2609","Intervention","No Vaccine"
"2610","Intervention","No Vaccine"
"2611","Intervention","No Vaccine"
"2612","Intervention","No Vaccine"
"2613","Intervention","No Vaccine"
"2614","Intervention","No Vaccine"
"2615","Intervention","No Vaccine"
"2616","Intervention","No Vaccine"
"2617","Intervention","No Vaccine"
"2618","Intervention","No Vaccine"
"2619","Intervention","No Vaccine"
"2620","Intervention","No Vaccine"
"2621","Intervention","No Vaccine"
"2622","Intervention","No Vaccine"
"2623","Intervention","No Vaccine"
"2624","Intervention","No Vaccine"
"2625","Intervention","No Vaccine"
"2626","Intervention","No Vaccine"
"2627","Intervention","No Vaccine"
"2628","Intervention","No Vaccine"
"2629","Intervention","No Vaccine"
"2630","Intervention","No Vaccine"
"2631","Intervention","No Vaccine"
"2632","Intervention","No Vaccine"
"2633","Intervention","No Vaccine"
"2634","Intervention","No Vaccine"
"2635","Intervention","No Vaccine"
"2636","Intervention","No Vaccine"
"2637","Intervention","No Vaccine"
"2638","Intervention","No Vaccine"
"2639","Intervention","No Vaccine"
"2640","Intervention","No Vaccine"
"2641","Intervention","No Vaccine"
"2642","Intervention","No Vaccine"
"2643","Intervention","No Vaccine"
"2644","Intervention","No Vaccine"
"2645","Intervention","No Vaccine"
"2646","Intervention","No Vaccine"
"2647","Intervention","No Vaccine"
"2648","Intervention","No Vaccine"
"2649","Intervention","No Vaccine"
"2650","Intervention","No Vaccine"
"2651","Intervention","No Vaccine"
"2652","Intervention","No Vaccine"
"2653","Intervention","No Vaccine"
"2654","Intervention","No Vaccine"
"2655","Intervention","No Vaccine"
"2656","Intervention","No Vaccine"
"2657","Intervention","No Vaccine"
"2658","Intervention","No Vaccine"
"2659","Intervention","No Vaccine"
"2660","Intervention","No Vaccine"
"2661","Intervention","No Vaccine"
"2662","Intervention","No Vaccine"
"2663","Intervention","No Vaccine"
"2664","Intervention","No Vaccine"
"2665","Intervention","No Vaccine"
"2666","Intervention","No Vaccine"
"2667","Intervention","No Vaccine"
"2668","Intervention","No Vaccine"
"2669","Intervention","No Vaccine"
"2670","Intervention","No Vaccine"
"2671","Intervention","No Vaccine"
"2672","Intervention","No Vaccine"
"2673","Intervention","No Vaccine"
"2674","Intervention","No Vaccine"
"2675","Intervention","No Vaccine"
"2676","Intervention","No Vaccine"
"2677","Intervention","No Vaccine"
"2678","Intervention","No Vaccine"
"2679","Intervention","No Vaccine"
"2680","Intervention","No Vaccine"
"2681","Intervention","No Vaccine"
"2682","Intervention","No Vaccine"
"2683","Intervention","No Vaccine"
"2684","Intervention","No Vaccine"
"2685","Intervention","No Vaccine"
"2686","Intervention","No Vaccine"
"2687","Intervention","No Vaccine"
"2688","Intervention","No Vaccine"
"2689","Intervention","No Vaccine"
"2690","Intervention","No Vaccine"
"2691","Intervention","No Vaccine"
"2692","Intervention","No Vaccine"
"2693","Intervention","No Vaccine"
"2694","Intervention","No Vaccine"
"2695","Intervention","No Vaccine"
"2696","Intervention","No Vaccine"
"2697","Intervention","No Vaccine"
"2698","Intervention","No Vaccine"
"2699","Intervention","No Vaccine"
"2700","Intervention","No Vaccine"
"2701","Intervention","No Vaccine"
"2702","Intervention","No Vaccine"
"2703","Intervention","No Vaccine"
"2704","Intervention","No Vaccine"
"2705","Intervention","No Vaccine"
"2706","Intervention","No Vaccine"
"2707","Intervention","No Vaccine"
"2708","Intervention","No Vaccine"
"2709","Intervention","No Vaccine"
"2710","Intervention","No Vaccine"
"2711","Intervention","No Vaccine"
"2712","Intervention","No Vaccine"
"2713","Intervention","No Vaccine"
"2714","Intervention","No Vaccine"
"2715","Intervention","No Vaccine"
"2716","Intervention","No Vaccine"
"2717","Intervention","No Vaccine"
"2718","Intervention","No Vaccine"
"2719","Intervention","No Vaccine"
"2720","Intervention","No Vaccine"
"2721","Intervention","No Vaccine"
"2722","Intervention","No Vaccine"
"2723","Intervention","No Vaccine"
"2724","Intervention","No Vaccine"
"2725","Intervention","No Vaccine"
"2726","Intervention","No Vaccine"
"2727","Intervention","No Vaccine"
"2728","Intervention","No Vaccine"
"2729","Intervention","No Vaccine"
"2730","Intervention","No Vaccine"
"2731","Intervention","No Vaccine"
"2732","Intervention","No Vaccine"
"2733","Intervention","No Vaccine"
"2734","Intervention","No Vaccine"
"2735","Intervention","No Vaccine"
"2736","Intervention","No Vaccine"
"2737","Intervention","No Vaccine"
"2738","Intervention","No Vaccine"
"2739","Intervention","No Vaccine"
"2740","Intervention","No Vaccine"
"2741","Intervention","No Vaccine"
"2742","Intervention","No Vaccine"
"2743","Intervention","No Vaccine"
"2744","Intervention","No Vaccine"
"2745","Intervention","No Vaccine"
"2746","Intervention","No Vaccine"
"2747","Intervention","No Vaccine"
"2748","Intervention","No Vaccine"
"2749","Intervention","No Vaccine"
"2750","Intervention","No Vaccine"
"2751","Intervention","No Vaccine"
"2752","Intervention","No Vaccine"
"2753","Intervention","No Vaccine"
"2754","Intervention","No Vaccine"
"2755","Intervention","No Vaccine"
"2756","Intervention","No Vaccine"
"2757","Intervention","No Vaccine"
"2758","Intervention","No Vaccine"
"2759","Intervention","No Vaccine"
"2760","Intervention","No Vaccine"
"2761","Intervention","No Vaccine"
"2762","Intervention","No Vaccine"
"2763","Intervention","No Vaccine"
"2764","Intervention","No Vaccine"
"2765","Intervention","No Vaccine"
"2766","Intervention","No Vaccine"
"2767","Intervention","No Vaccine"
"2768","Intervention","No Vaccine"
"2769","Intervention","No Vaccine"
"2770","Intervention","No Vaccine"
"2771","Intervention","No Vaccine"
"2772","Intervention","No Vaccine"
"2773","Intervention","No Vaccine"
"2774","Intervention","No Vaccine"
"2775","Intervention","No Vaccine"
"2776","Intervention","No Vaccine"
"2777","Intervention","No Vaccine"
"2778","Intervention","No Vaccine"
"2779","Intervention","No Vaccine"
"2780","Intervention","No Vaccine"
"2781","Intervention","No Vaccine"
"2782","Intervention","No Vaccine"
"2783","Intervention","No Vaccine"
"2784","Intervention","No Vaccine"
"2785","Intervention","No Vaccine"
"2786","Intervention","No Vaccine"
"2787","Intervention","No Vaccine"
"2788","Intervention","No Vaccine"
"2789","Intervention","No Vaccine"
"2790","Intervention","No Vaccine"
"2791","Intervention","No Vaccine"
"2792","Intervention","No Vaccine"
"2793","Intervention","No Vaccine"
"2794","Intervention","No Vaccine"
"2795","Intervention","No Vaccine"
"2796","Intervention","No Vaccine"
"2797","Intervention","No Vaccine"
"2798","Intervention","No Vaccine"
"2799","Intervention","No Vaccine"
"2800","Intervention","No Vaccine"
"2801","Intervention","No Vaccine"
"2802","Intervention","No Vaccine"
"2803","Intervention","No Vaccine"
"2804","Intervention","No Vaccine"
"2805","Intervention","No Vaccine"
"2806","Intervention","No Vaccine"
"2807","Intervention","No Vaccine"
"2808","Intervention","No Vaccine"
"2809","Intervention","No Vaccine"
"2810","Intervention","No Vaccine"
"2811","Intervention","No Vaccine"
"2812","Intervention","No Vaccine"
"2813","Intervention","No Vaccine"
"2814","Intervention","No Vaccine"
"2815","Intervention","No Vaccine"
"2816","Intervention","No Vaccine"
"2817","Intervention","No Vaccine"
"2818","Intervention","No Vaccine"
"2819","Intervention","No Vaccine"
"2820","Intervention","No Vaccine"
"2821","Intervention","No Vaccine"
"2822","Intervention","No Vaccine"
"2823","Intervention","No Vaccine"
"2824","Intervention","No Vaccine"
"2825","Intervention","No Vaccine"
"2826","Intervention","No Vaccine"
"2827","Intervention","No Vaccine"
"2828","Intervention","No Vaccine"
"2829","Intervention","No Vaccine"
"2830","Intervention","No Vaccine"
"2831","Intervention","No Vaccine"
"2832","Intervention","No Vaccine"
"2833","Intervention","No Vaccine"
"2834","Intervention","No Vaccine"
"2835","Intervention","No Vaccine"
"2836","Intervention","No Vaccine"
"2837","Intervention","No Vaccine"
"2838","Intervention","No Vaccine"
"2839","Intervention","No Vaccine"
"2840","Intervention","No Vaccine"
"2841","Intervention","No Vaccine"
"2842","Intervention","No Vaccine"
"2843","Intervention","No Vaccine"
"2844","Intervention","No Vaccine"
"2845","Intervention","No Vaccine"
"2846","Intervention","No Vaccine"
"2847","Intervention","No Vaccine"
"2848","Intervention","No Vaccine"
"2849","Intervention","No Vaccine"
"2850","Intervention","No Vaccine"
"2851","Intervention","No Vaccine"
"2852","Intervention","No Vaccine"
"2853","Intervention","No Vaccine"
"2854","Intervention","No Vaccine"
"2855","Intervention","No Vaccine"
"2856","Intervention","No Vaccine"
"2857","Intervention","No Vaccine"
"2858","Intervention","No Vaccine"
"2859","Intervention","No Vaccine"
"2860","Intervention","No Vaccine"
"2861","Intervention","No Vaccine"
"2862","Intervention","No Vaccine"
"2863","Intervention","No Vaccine"
"2864","Intervention","No Vaccine"
"2865","Intervention","No Vaccine"
"2866","Intervention","No Vaccine"
"2867","Intervention","No Vaccine"
"2868","Intervention","No Vaccine"
"2869","Intervention","No Vaccine"
"2870","Intervention","No Vaccine"
"2871","Intervention","No Vaccine"
"2872","Intervention","No Vaccine"
"2873","Intervention","No Vaccine"
"2874","Intervention","No Vaccine"
"2875","Intervention","No Vaccine"
"2876","Intervention","No Vaccine"
"2877","Intervention","No Vaccine"
"2878","Intervention","No Vaccine"
"2879","Intervention","No Vaccine"
"2880","Intervention","No Vaccine"
"2881","Intervention","No Vaccine"
"2882","Intervention","No Vaccine"
"2883","Intervention","No Vaccine"
"2884","Intervention","No Vaccine"
"2885","Intervention","No Vaccine"
"2886","Intervention","No Vaccine"
"2887","Intervention","No Vaccine"
"2888","Intervention","No Vaccine"
"2889","Intervention","No Vaccine"
"2890","Intervention","No Vaccine"
"2891","Intervention","No Vaccine"
"2892","Intervention","No Vaccine"
"2893","Intervention","No Vaccine"
"2894","Intervention","No Vaccine"
"2895","Intervention","No Vaccine"
"2896","Intervention","No Vaccine"
"2897","Intervention","No Vaccine"
"2898","Intervention","No Vaccine"
"2899","Intervention","No Vaccine"
"2900","Intervention","No Vaccine"
"2901","Intervention","No Vaccine"
"2902","Intervention","No Vaccine"
"2903","Intervention","No Vaccine"
"2904","Intervention","No Vaccine"
"2905","Intervention","No Vaccine"
"2906","Intervention","No Vaccine"
"2907","Intervention","No Vaccine"
"2908","Intervention","No Vaccine"
"2909","Intervention","No Vaccine"
"2910","Intervention","No Vaccine"
"2911","Intervention","No Vaccine"
"2912","Intervention","No Vaccine"
"2913","Intervention","No Vaccine"
"2914","Intervention","No Vaccine"
"2915","Intervention","No Vaccine"
"2916","Intervention","No Vaccine"
"2917","Intervention","No Vaccine"
"2918","Intervention","No Vaccine"
"2919","Intervention","No Vaccine"
"2920","Intervention","No Vaccine"
"2921","Intervention","No Vaccine"
"2922","Intervention","No Vaccine"
"2923","Intervention","No Vaccine"
"2924","Intervention","No Vaccine"
"2925","Intervention","No Vaccine"
"2926","Intervention","No Vaccine"
"2927","Intervention","No Vaccine"
"2928","Intervention","No Vaccine"
"2929","Intervention","No Vaccine"
"2930","Intervention","No Vaccine"
"2931","Intervention","No Vaccine"
"2932","Intervention","No Vaccine"
"2933","Intervention","No Vaccine"
"2934","Intervention","No Vaccine"
"2935","Intervention","No Vaccine"
"2936","Intervention","No Vaccine"
"2937","Intervention","No Vaccine"
"2938","Intervention","No Vaccine"
"2939","Intervention","No Vaccine"
"2940","Intervention","No Vaccine"
"2941","Intervention","No Vaccine"
"2942","Intervention","No Vaccine"
"2943","Intervention","No Vaccine"
"2944","Intervention","No Vaccine"
"2945","Intervention","No Vaccine"
"2946","Intervention","No Vaccine"
"2947","Intervention","No Vaccine"
"2948","Intervention","No Vaccine"
"2949","Intervention","No Vaccine"
"2950","Intervention","No Vaccine"
"2951","Intervention","No Vaccine"
"2952","Intervention","No Vaccine"
"2953","Intervention","No Vaccine"
"2954","Intervention","No Vaccine"
"2955","Intervention","No Vaccine"
"2956","Intervention","No Vaccine"
"2957","Intervention","No Vaccine"
"2958","Intervention","No Vaccine"
"2959","Intervention","No Vaccine"
"2960","Intervention","No Vaccine"
"2961","Intervention","No Vaccine"
"2962","Intervention","No Vaccine"
"2963","Intervention","No Vaccine"
"2964","Intervention","No Vaccine"
"2965","Intervention","No Vaccine"
"2966","Intervention","No Vaccine"
"2967","Intervention","No Vaccine"
"2968","Intervention","No Vaccine"
"2969","Intervention","No Vaccine"
"2970","Intervention","No Vaccine"
"2971","Intervention","No Vaccine"
"2972","Intervention","No Vaccine"
"2973","Intervention","No Vaccine"
"2974","Intervention","No Vaccine"
"2975","Intervention","No Vaccine"
"2976","Intervention","No Vaccine"
"2977","Intervention","No Vaccine"
"2978","Intervention","No Vaccine"
"2979","Intervention","No Vaccine"
"2980","Intervention","No Vaccine"
"2981","Intervention","No Vaccine"
"2982","Intervention","No Vaccine"
"2983","Intervention","No Vaccine"
"2984","Intervention","No Vaccine"
"2985","Intervention","No Vaccine"
"2986","Intervention","No Vaccine"
"2987","Intervention","No Vaccine"
"2988","Intervention","No Vaccine"
"2989","Intervention","No Vaccine"
"2990","Intervention","No Vaccine"
"2991","Intervention","No Vaccine"
"2992","Intervention","No Vaccine"
"2993","Intervention","No Vaccine"
"2994","Intervention","No Vaccine"
"2995","Intervention","No Vaccine"
"2996","Intervention","No Vaccine"
"2997","Intervention","No Vaccine"
"2998","Intervention","No Vaccine"
"2999","Intervention","No Vaccine"
"3000","Intervention","No Vaccine"
"3001","Intervention","No Vaccine"
"3002","Intervention","No Vaccine"
"3003","Intervention","No Vaccine"
"3004","Intervention","No Vaccine"
"3005","Intervention","No Vaccine"
"3006","Intervention","No Vaccine"
"3007","Intervention","No Vaccine"
"3008","Intervention","No Vaccine"
"3009","Intervention","No Vaccine"
"3010","Intervention","No Vaccine"
"3011","Intervention","No Vaccine"
"3012","Intervention","No Vaccine"
"3013","Intervention","No Vaccine"
"3014","Intervention","No Vaccine"
"3015","Intervention","No Vaccine"
"3016","Intervention","No Vaccine"
"3017","Intervention","No Vaccine"
"3018","Intervention","No Vaccine"
"3019","Intervention","No Vaccine"
"3020","Intervention","No Vaccine"
"3021","Intervention","No Vaccine"
"3022","Intervention","No Vaccine"
"3023","Intervention","No Vaccine"
"3024","Intervention","No Vaccine"
"3025","Intervention","No Vaccine"
"3026","Intervention","No Vaccine"
"3027","Intervention","No Vaccine"
"3028","Intervention","No Vaccine"
"3029","Intervention","No Vaccine"
"3030","Intervention","No Vaccine"
"3031","Intervention","No Vaccine"
"3032","Intervention","No Vaccine"
"3033","Intervention","No Vaccine"
"3034","Intervention","No Vaccine"
